code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3504231100180	Confiture De Figue Rouge		0	c		1025		0.64	0								55.4	55.4				1.65				0.01	0.00393700787401575																																										7	7							
3504231100210	Confiture extra figue blanche de Provence	https://static.openfoodfacts.org/images/products/350/423/110/0210/front.5.400.jpg	0		3													62																																														69													
3504231100302	Confiture extra cerise noire	https://static.openfoodfacts.org/images/products/350/423/110/0302/front.5.400.jpg	1	d	3	1050		0.2	0.05								62	62				0.3				0	0																																				58						12	12							
3504231100333	Confiture extra melon de Provence au citron	https://static.openfoodfacts.org/images/products/350/423/110/0333/front.7.400.jpg	1		3													62																																														53													
3506070004186	Peches au sirop		0	a		259		0.1	0								14.3	12.8				0.2				0.001	0.000393700787401575																																										-3	-3							
3506070004223	Abricots au sirop		0	a	3	272		0.05	0								15.2	15.2			0.8	0.5				0.05	0.0196850393700787																																										-2	-2							
3506070034770	Gingembre confit		0			1251		1.5									74				1.5	0.3																																																							
3506070044717	Mangue sechées		0	a		1297		0.07	0								81.16	0.1				1.48				0.1	0.0393700787401575																																										-2	-2							
3506719409471	Confiture de myrtilles allégée en sucre		0	c		741		0.3	0								42	35.4				0.3				0.03	0.0118110236220472																																										4	4							
3508760365119	confiture extra de mirabelles		0	c	1	891		0.2	0								55	55			1.8	0.6				0	0	0																																									6	6							
3508760395079	Confiture extra d'oranges		0	d	1	992.1		0.1	0								56.7	56.7			0.9	0.5				0	0																																					59.5					11	11							
3510330000016	Confiture extra de Myrtilles sauvages		0	c	3	1054		0	0								60	57			2.72	0				0	0																																					60					10	10							
3510330000023	Confiture extra de myrtilles sauvage		0	c	3	1050		0	0								60.39	57.1			2.72	0				0	0																																					60					10	10							
3510330000160	Confiture allégée en sucre de Myrtilles Sauvages		0	c		849		0.1	0.1								44	44				0.1				0.1	0.0393700787401575																																					74					9	9							
3511281001077	Confitures ardechoises extra		0	c		883		0.23	0.03								51	48				0.2				0.1	0.0393700787401575																																										7	7							
3511281001114	Confiture figue		0	c		833		0.19	0.04								48	47			1.5	0.78				0.12	0.047244094488189																																					60					10	10							
3511281001237	Confiture ardéchoise extra		0	d		858		0.15	0.02								49	47				0.37				0.015	0.00590551181102362																																					57					11	11							
3511281002029	Confitures Ardéchoises Framboise		1	d	3	866		0.17	0.02								48	48				0.76				0	0																																					54					11	11							
3511281006027	Coulis de mûre et myrtille		0	b		464		0.2	0.03								25	23			1.7	0.86				0.0074	0.00291338582677165																																										0	0							
3511284001104	Confiture églantine		1	c	3	858		0.2	0.01								52	45			14	0.89				0.27	0.106299212598425																																					55					6	6							
3511284001234	Confiture Myrtilles		0	c		858		0.15	0.02								49	47			1.5	0.37				0.2	0.078740157480315																																					57					10	10							
3511284001272	Confiture ardechoise peche jaune		0	c		866		0.15	0.02								50	50			1.2	0.39				0.014	0.00551181102362205																																					55					10	10							
3511284002026	Confiture Extra de Framboise sans pépins		1	d	3	866		0.17	0.02								48	48				0.76				0.19	0.0748031496062992																																					54					11	11							
3514730000584	Cerises		0		1																																																																								
3514910380192	Fruits du verger	https://static.openfoodfacts.org/images/products/351/491/038/0192/front.3.400.jpg	3		4																																																																								
3515143175241	Cerises		0		1																																																																								
3515580000014	Confiture fermière Framboises		0	c	1	1050		0.5	0.5								61	61				0.5				0.01	0.00393700787401575																																										8	8							
3515580000076	Confiture extra groseilles/cassis		0	c	1	1172		0.5	0.5								61	61			0	0.5				0.01	0.00393700787401575																																										8	8							
3515580000120	Confiture de fraises artisanale NORMANDIE GOURMANDE		0	d	1	920			0.5									61			0	0				0.1	0.0393700787401575																																					50					11	11							
3515580000144	Confiture fermière		0	c		1172		0.4	0.4								61	61				0.4				0.01	0.00393700787401575																																										8	8							
3515580000151	Confiture Fermière Framboise	https://static.openfoodfacts.org/images/products/351/558/000/0151/front.6.400.jpg	0	d	1	1172		0	0								61	61				0				0	0																																					50					12	12							
3515580000366	Confiture Pommes Coings		0	c	1	1172		0.1	0.1								61	61			0	0.1				0.01	0.00393700787401575																																										8	8							
3516459300105	Framboises		0	a	1	188		0.3	0.02								5	5				1.4				0.01	0.00393700787401575																																										-4	-4							
3517830000041	Coulis de framboise		0	b	3	602		0	0								35	31			0	1				0	0																																										2	2							
3517830000058	Coulis de cassis		0	c	3	595		0	0								33	32				0.9				0	0																																					75					6	6							
3517830000102	Confiture extra orange		0	c		1013		0.8	0.4								58	57			1.3	0.5				0	0																																										7	7							
3517830000119	Confiture d'églantine		0	c		795		0	0								45	38				0.6				0	0																																					60					9	9							
3517830000126	Collines en limousin		0	d		841		0	0								48	48				0.9				0	0																																					60					11	11							
3517830000140	Coulis de fraise		0	c		611		0	0								36	35				0				0	0																																					75					6	6							
3517830000348	Coulis aux 4 fruits rouges		0	c	3	552		0	0								32	29				0.9				0	0																																					75					5	5							
3517830000560	Figues le gout du fruit		0			289		0	0								14	13				0																																																							
3517830000638	Coulis bio Abricot		0	c	3	612		0	0								35	34				1				0.02	0.0078740157480315																																					75					6	6							
3517830001260	Confiture extra pêche de vigne		1	d	3	849		0	0								50	49				0.5				0	0																																					60					11	11							
3517830340017	Confiture abricots		0			870		0	0								50	49				0.6																																										60													
3517830340031	Confiture Cerises noires		1	d	3	941		0	0								54	52				0.7				0	0																																					60					11	11							
3517830340079	Confiture Figues		1	d	3	920		0	0								52	52				0.9				0	0																																					60					11	11							
3517830340086	Confiture extra fraises		0	c		812		0	0								48	48				0.9				0	0																																										7	7							
3517830340109	Confiture extra Framboises épépinées		0																																																													60													
3517830340161	Confiture Extra Mûres		1	d	3	975		1	1								54	50				1				1e-05	3.93700787401575e-06																																					60					11	11							
3517830340178	Confiture extra de mûres épépinées		1	d	3	933		0	0								54	50				0				0	0																																					60					11	11							
3517830340185	Confiture de myrtilles		0	c		879		0	0								48	48				0				0	0																																										7	7							
3517830340215	Confiture extra oranges ameres		0			866		0	0								49	0				0.6																																										60													
3517830340222	Confiture Orange citron pamplemousse		1	d	3	937		0	0								53	53				0.6				0	0																																					60					11	11							
3517830341168	Confiture extra de Myrtilles		1	d	3	879		0	0								48	48				0				0	0																																					60					11	11							
3517830342004	Confiture extra Abricot		1	d	3	870		0	0								50	49				0.6				0	0																																					60					11	11							
3517830342011	Confiture exta cassis		0			937		0	0								51	48				0.6																																																							
3517830342035	Confiture Eglantines		0	c		795		0	0								45	38				0.6				0	0																																					60					9	9							
3517830342042	Confiture extra Figues		0			920		0	0								52	52				0.9																																										60													
3517830342059	Confiture Extra Fraises		1	d	1	812		0	0								48	48				0.9				0	0																																					60					11	11							
3517830342066	Confiture extra Framboises		0	d		879		0	0								48	48				0.9				0	0																																					60					11	11							
3517830342097	Confiture extra mirabelles		0	c		908		0	0								52	52				0				0	0																																										7	7							
3517830342103	Confiture de myrtilles		1	d	3	879		0	0								48	48				0				0	0																																					60					11	11							
3518110002205	Mirabelles Séchées		0		1																																																											100													
3518161001608	Pâtes de Fruits Bio		1	c	3	1301		0	0								76	72				0				0.02	0.0078740157480315																																										8	8							
3519623612011	Confiture d'orange		1	c	3	1000		0	0								58	54				0.8				0	0																																					70					10	10							
3519623612103	Confiture de fraise		0	d		1025		0	0								58	53				0.9				0	0																																					80					11	11							
3519623612158	Confiture extra de Melon		0	d		979		1.3	0.2								54	51				0.6				0.4	0.15748031496063																																					80					11	11							
3519628000042	Confiture de FIGUE		0	c		1002		0	0								57	52				1				0	0																																					70					10	10							
3520059916277	Confiture de fraises au miel		0			975		0.1	0								57	57				0.4																																										53													
3520059916321	Confiture de figues au miel		0	d		1050		0.2	0								61	60			1.2	0.7				0	0																																					50					11	11							
3520831330277	Baies de goji		0	c	1	1494		3.2	0.8								63.3	52.6			0	11.1				1.4	0.551181102362205																																										10	10							
3520831330284	Baies de goji		0	c	1	1494		3.2	0.8								63.3	52.6				11.1				1.4	0.551181102362205																																										10	10							
3520831330291	Baies de Goji		0	c	1	1494		3.2	0.8								63.3	52.6				11.1				1.47	0.578740157480315																																										10	10							
3520831331038	Noix de coco lamelles bio		0	c		2925		68.2	65								7.9	6.5				7.4				0.05	0.0196850393700787																																										10	10							
3520834130010	Infini fruit fraise		0	c		707		0.23	0.1								40.3	38.9				0.67				0	0																																										5	5							
3520834130065	Infini Fruit Myrtille		1	c	1	632		0.28	0.02								36	33.3				0.5				0.03	0.0118110236220472																																					75					6	6							
3523680236738	Bananes	https://static.openfoodfacts.org/images/products/352/368/023/6738/front.4.400.jpg	0		1	0		0	0								0	0				0																																																							
3523680246393	Clémentine de Corse	https://static.openfoodfacts.org/images/products/352/368/024/6393/front.3.400.jpg	0		1																																																																								
3523680252066	Oranges à Dessert non Traitées		0	a	1	182		0	0								8.3	8.3			1.8	1				0	0																																				100						-5	-5							
3523680257535	Poire Williams Verte		0		1																																																																								
3523680261785	Mandarine		0		1																																																																								
3523680273108	Prunes Reine Claude		0		1																																																																								
3523680338586	Assortiment Fruits Maman		0		1																																																																								
3523680351202	Pommes		0																																																																										
3523680388833	Pommes		0		1																																																																								
3523680395183	Myrtilles		0		1																																																																								
3523680401853	Prune d'Ente des Coteaux du Tarn et de la Garonne		0		1																																																																								
3523680407350	Mirabelles bio		0																																																																										
3523680415515	Prune origine france		0																																																																										
3523680420885	Clementines		0																																																																										
3525701600009	Ananas en morceaux au sirop leger		1	b	4	259			0									13.5			0	0				0.0499999999999999	0.0196850393700787																																				80						0	0							
3525830000213	Myrtilles		0			1038		0.6	0								59	59			2	0.6																																										55													
3525830000237	Confiture De Figues		0			0		0	0								100	38				0																																										62													
3525830000268	Les confitures demelin abricot		0	d		971		0	0								57	54				0				0	0																																					52					11	11							
3525830000275	Confiture de pêche		0	d	3	1013		0	0								59	56			1.2	0.6				0	0																																					55					11	11							
3525830000312	Confiture D'oranges Ameres		0	c	3	1071		0	0								63	60			1.8	0				0.03	0.0118110236220472																																										7	7							
3525830000510	Confiture Potimarron / Clémentine		0	c		874		0.9	0								49	47			1.8	0.8				0	0																																					65					9	9							
3525830000749	Pinot noir		0	d		1109		0.5	0								64	61				0				0.02	0.0078740157480315																																					54					12	12							
3525830000756	Confiture Gamay		0	d		1109		0.5	0								64	61				0				0.02	0.0078740157480315																																					54					12	12							
3525830444475	confiture de pêches		0	d	3	1013		0	0								59	56			1.2	0.6				0	0																																					55					11	11							
3527020000096	Confiture de cerises noires		0		3	962											58.5	56.6				0.9																																																							
35272212	confiture de myrtille bio		0																																																																										
3527841103044	Nectarine blanche		0		1																																																																								
3527860000041	Confiture de myrtille des Cevennes VERFEUILLE		0	c		1038		0.4	0.2								60	56.9				0.4				0.05	0.0196850393700787																																										8	8							
3527860000140	Confiture cassis		0	d		1029		0.2	0.1								60	59.8				0.4				0.06	0.0236220472440945																																					50					12	12							
3527860000287	Confiture de gratte-cul		0	d		992		0.4	0.2								57.9	53.8				0.46				0.12	0.047244094488189																																					50					11	11							
3527860001628	Confiture d'abricot bio VERFEUILLE		1	d	3	1041		0.3	0.2								60.2	59.2				0.5				0.04	0.015748031496063																																					50					12	12							
3527860001635	Confiture de mure sauvage bio VERFEUILLE		1	c	3	1017		0.5	0.2								59.1	57.6				0.6				0.09	0.0354330708661417																																										8	8							
3527860001659	Confiture de myrtille bio VERFEUILLE		1	d	3	1055		0.5	0.2								60.6	56.9				0.4				0.0499999999999999	0.0196850393700787																																					50					12	12							
3527860008863	Confiture de gratte-cul		1	d	3	992		0.4	0.2								57.9	53.8				0.3				0.12	0.047244094488189																																					54					11	11							
3536210000068	Confiture extra de fraise ANNE SOUEF		0	c	1	920		0	0								64	64				0.46				0	0																																										7	7							
3539673000002	Confiture peches de vigne		2	c	3	947		0.2	0								54.4	54.4			1	0.4				0	0																																					50					10	10							
3540860003652	Confiture De Cassis - Pot 375 g		0	d	3	1017		0.1	0.1								58.8	55				0.7				0	0																																					55					12	12							
3541600000184	Pomme d'Alsace		0		1																																																																								
3541600001587	Pomme d'Alsace		0		1																																																																								
3541600003567	Mirabelle		0		1																																																																								
3542370002507	Confiture artisanale de Framboise		1		3																																																											53													
3542370003306	Coulis de Myrtille sauvage		1		3																																																											74													
3543267102003	Pruneaux D'agen Denoyautes 55-66 Gros Bio		0	b		971		0.5	0.3								52	37			6.4	1.5				0	0																																										0	0							
3543267102041	Pruneaux D'agen Bio Denoyautes		0	b	1	971		0.5	0.1								52	37			6.4	1.5				0	0																																										0	0							
3543267102447	Pruneaux d'Agen Bio Tres Gros		0	b		971		0.5	0.1								52	37			6.4	1.5				0	0																																										0	0							
3543267105042	Pruneaux d'agen		0	c		971		0.5	0.1								52	37			6.4	1.5				0	0																																				0						5	5							
3543267105332	Pruneaux d'agen	https://static.openfoodfacts.org/images/products/354/326/710/5332/front.19.400.jpg	0	b	1	971		0.5	0.1								52	37			6.4	1.5				0	0																																										0	0							
3543267105448	Pruneaux Tres Gros 44-55		0	b		971		0.5	0.1								52	37			6.4	1.5				0	0																																										0	0							
3543930000704	Pate de fruit	https://static.openfoodfacts.org/images/products/354/393/000/0704/front_en.3.400.jpg	2	c	4	1322		1.9	0.5								71.1	71.1				1.2				0.1	0.0393700787401575																																										8	8							
3544530000477	Gariguette	https://static.openfoodfacts.org/images/products/354/453/000/0477/front.3.400.jpg	0		1																																																																								
3546940001006	Fruit à tartiner Abricots		0			728		0.1	0.1								42	39.9				0.46																																																							
3546940001020	Confiture extra abricot		1	c	3	992		0.1	0.01								57.5	51.7				0.4				0.016	0.0062992125984252																																										7	7							
3546940004427	Confiture extra Mure Myrtille		1	d	4	992		0.2	0.06								57.6	50.9				0.5				0.019	0.00748031496062992																																					55					11	11							
3546940009026	Confiture Cerise noire		0	d		992		0	0								57	52				0.7				0.03	0.0118110236220472																																					55					11	11							
3546940010428	confiture de figue		0	d		992		0	0								57	52				0.7				0.017	0.00669291338582677																																					55					11	11							
3546940010503	Fruits à tartiner Fraises		1	c	3	778		0.35	0.1								43.9	37.6			2.9	0.33				0.0015	0.000590551181102362																																					70					5	5							
3546940010527	Confiture de fraises		0	d		992		0	0								58	52				0				0	0																																					55					11	11							
3546940010541	Confiture extra fraise		0	c		4		0.1	0.02								57.8	51.9				0.4				0.023	0.00905511811023622																																					55					9	9							
3546940010817	Confiture Extra Framboise		1	d	4	971		0.1	0.01								54	49.3				0.7				0.019	0.00748031496062992																																				55						11	11							
3546940010824	Confiture extra framboise		0	c		971		0.1	0.01								54.9	49.3				0.7				0.019	0.00748031496062992																																										7	7							
3546940011111	Confiture extra de mangue		0			0		0	0								0	0				0																																										55													
3546940011524	Mûre sauvage confiture extra		0	c		996		0.1	0.1								58	52				0.5				0	0																																										7	7							
3546940011531	Confiture de Mûre Sauvage		1	c	4	996		0.2	0.11								58.1	51.8			0.99	0.5				0.02	0.0078740157480315																																					55					10	10							
3546940011548	Confiture extra Mûre Sauvage		0	d		996		0.2	0.11								58.1	51.8				0.5				0.02	0.0078740157480315																																					55					11	11							
3546940011555	Confiture extra mure sauvage		0	d		996		0.2	0.11								58	51.8				0.5				0.02	0.0078740157480315																																					55					11	11							
3546940011609	Fruit a tartiner myrtilles		0	c		757		44	1								43	37.2				0.2				0.0007	0.000275590551181102																																										5	5							
3546940011623	Confiture Extra Myrtille Sauvage		1	c	4	992		0.2	0.01								57.4	50.3			1.4	0.3				0.023	0.00905511811023622																																					55					10	10							
3546940011647	Confiture de Myrtilles		0	c		992		0.2	0.01								57.4	50.3				0.3				0.023	0.00905511811023622																																										7	7							
3546940022032	Confiture Extra Abricot aux Pralines Roses Concassées		1	d	4	1008		0.9	0.07								56.3	50.7				0.8				0.019	0.00748031496062992																																					55					12	12							
3546940301038	Confiture extra abricot		1	d	4	992		0.1	0.01								57.5	51.7				0.4				0.016	0.0062992125984252																																					55					11	11							
3546940305937	Specialité gourmande		0	c		996		0.2	0.02								57.7	52.4				0.4				0.027	0.0106299212598425																																										7	7							
3546940310535	Confiture extra fraise		1	d	4	992		0.1	0.02								57.8	51.9				0.4				0.023	0.00905511811023622																																					55					11	11							
3546940310832	Confiture Frammboise		1	c	4	986		0.1	0.01								54.9	49.3				0.7				0.019	0.00748031496062992																																										7	7							
3546940311433	Confiture extra mirabelle		0	d		1004		0.1	0.002								58.1	53.1				0.4				0.016	0.0062992125984252																																					55					11	11							
3546940311532	Confiture extra Mûre Sauvage		1	d	4	996		0.2	0.11								58.1	51.6				0.5				0.02	0.0078740157480315																																					55					11	11							
3546940311631	Confiture Extra Myrtille Sauvage		1	d	4	1006		0.2	0.01								57.4	50.3				0.3				0.023	0.00905511811023622																																					55					12	12							
3546940401035	Cinfiture Biologique Abricot		0	d		987		0.1	0.01								57.2	56.6				0.5				0.02	0.0078740157480315																																					55					11	11							
3546940410433	Confiture biologique Figue		0	d		987		0.2	0.03								57.2	56.3				0.7				0.02	0.0078740157480315																																					55					11	11							
3546940410532	Confiture biologique fraise		0	d		992		0.1	0.02								57.4	57				0.4				0.02	0.0078740157480315																																					55					11	11							
3546940410938	Confiture griotte bio artisan confiturier		0	d		987		0.3	0.06								56.8	56.5				0.5				0.03	0.0118110236220472																																					55					11	11							
3546940411430	Confiture Biologique Mirabelle		0	d		1004		0.1	0								58	58				0.4				0.02	0.0078740157480315																																					55					11	11							
3546940411638	Confiture bio Myrtille		0	d		987		0.1	0.01								57.3	55				0.3				0.02	0.0078740157480315																																					55					11	11							
3547130087565	Orange bio		1	c	3	741		0	0								43	43				0.7				0.05	0.0196850393700787																																					62.6					9	9							
3554983004328	Compote d'abricots		0	a		268		0.5	0								15.9	14.3				0.5				0	0																																										-2	-2							
3554983010640	Abricot sec		0	c		1008		5	0.02								62.5	33.4				3.4				0.02	0.0078740157480315																																										3	3							
3555080861906	Confiture Extra Mûre Sauvage		1	d	4	996		0.2	0.11								58.1	51.8				0.5				0.02	0.0078740157480315																																					55					11	11							
3555080863528	Confiture extra fraise		0			992		0	0								57	51				0																																																							
3555080863580	Confiture extra 4 fruits rouges		0	d		975		0.2	0.04								55.7	50				0.5				0.019	0.00748031496062992																																					55					11	11							
3555080863726	Confiture extra - cerise noire		1	c	4	992		0	0								57	52				0.7				0.0299999999999999	0.0118110236220472																																										7	7							
3556000230024	Feigenkonfitüre Extra Figues Violette 230g		0	c		908		0.19	0.03								52.3	51.3			0	0.8				0.03	0.0118110236220472																																					63					10	10							
3556000230062	Confiture extra griotte		0	c		920		0.19	0.03								52.8	51.4				0.8				0.00499999999999999	0.00196850393700787																																					63					10	10							
3556000230079	Confiture Extra Fraise	https://static.openfoodfacts.org/images/products/355/600/023/0079/front.3.400.jpg	1		3													57																																														63													
3556000230123	Confiture extra myrtille sauvage		1	c	3	891		0.15	0.02								51.1	48.5				0.4				0.006	0.00236220472440945																																					63					10	10							
3556000230130	Confiture extra cassis noir de Bourgogne		0	c		925		0.32	0.06								50.4	47.7				0.6				0.08	0.031496062992126																																										7	7							
3556009998314	Confiture extra Framboise		1	d	3	1025		0.2	0.01								56.6	56.3				0.9				0.008	0.0031496062992126																																					63					11	11							
3556009998321	Confiture extra fraise		1	c	3	975		0.1	0.03								57.7	57.7				0.5				0.019	0.00748031496062992																																					63					10	10							
3556009998338	Confiture Extra Abricot Amande		0		1																																																																								
3558390003141	Confiture abricot		1	c	4	992		0.1	0.01								57.5	51.7			0.99	0.4				0.016	0.0062992125984252																																					55					10	10							
3558390003158	Confiture figue		0	c		992		0.2	0.03								57.4	51.8				0.7				0.017	0.00669291338582677																																										7	7							
3559509000471	Confiture Extra Ananas Victoria au sucre de canne	https://static.openfoodfacts.org/images/products/355/950/900/0471/front.5.400.jpg	1	d	3	841		0.24	0.01								57.09	55			0	0.54				0.12	0.047244094488189																																				50						11	11							
3559509000488	Papaye confiture extra	https://static.openfoodfacts.org/images/products/355/950/900/0488/front.3.400.jpg	2	c	4	1013		0.15	0.05								55	55				0.45				0.08	0.031496062992126																																										8	8							
3559509000501	Confiture Extra Banane au sucre de canne	https://static.openfoodfacts.org/images/products/355/950/900/0501/front.5.400.jpg	2	d	4	1025		0.22	0.06								63.98	55				1.24				0.06	0.0236220472440945																																					50					12	12							
3559509000532	Confiture Extra Mangue au sucre de canne	https://static.openfoodfacts.org/images/products/355/950/900/0532/front.5.400.jpg	2	d	4	874		0.17	0.05								55.42	55			0	0.65				0.08	0.031496062992126																																					50					11	11							
3559509000549	Confiture extra Letchis au sucre de canne	https://static.openfoodfacts.org/images/products/355/950/900/0549/front.6.400.jpg	2	d	4	929		0.42	0.1								55.23	55			0	0.86				0.1	0.0393700787401575																																				50						11	11							
3560000220060	Pruneaux moelleux dénoyautés		0			774		0.7	0.1								45	44.7				2.5																																																							
3560000430018	Confiture extra d'Abricots		0	c	1	939.2		0.1	0								55.7	55.2			0.9	0.5				0	0																																										7	7							
3560000430025	Confitures extra de Cassis		0	c	1	1015.2		0.3	0								55.7	53.8			4	0.5				0	0																																					60.6					7	7							
3560000430049	Confitures extra de coings		0			971		0.2	0								55.7	53.3				0.2																																																							
3560000430056	Confiture extra de Figues		0	c	1	979		0.2	0								55.8	55.2			1.3	0.7				0	0																																					64.1					9	9							
3560000430063	Confiture extra de Fraises		0	c	1	971.8		0.1	0								55.7	55.7			0.9	0.4				0	0																																				60.2						10	10							
3560000430100	Confiture extra de Myrtilles Sauvages		0	c	1	978.2		0.1	0								55.8	53.8			1.3	0.3				0	0																																					59.5					10	10							
3560000430124	Confiture extra de Pêche		0	c	1	975.1		0.1	0								55.7	55			1.5	0.5				0	0																																					64.1					9	9							
3560000430162	Confiture extra de prunes		0			950		0.1	0								57.8	57.7				0.4																																										64.5													
3560000430179	Confiture extra de Reines Claudes		0	c	1	970.2		0.1	0								55.7	55.7			1.2	0.4				0	0																																					63.3					9	9							
3560000430193	Confiture extra de bananes		0	c	1	959		0.1	0								54.8	52.2			1.8	0.7				0	0																																					57.5					10	10							
3560000430261	Confiture extra d'orange		0	d	1	987		0.1	0								56.7	56.7			0.9	0.5				0	0																																					59.5					11	11							
3560000430292	Confiture extra de Framboise		0	c	1	1002.1		0.1	0								55.7	55.7			3.2	0.7				0	0																																					57.5					8	8							
3560000430452	Confiture de Pommes Kiwis		0		1	992		0.2	0								56.7	56.6				0.4																																										56													
3560000430476	Confiture de Pomme Juliet Noix		0	d	1	1067		2.8	0.3								55.1	54.7			1.2	0.8				0	0																																					52					11	11							
3560000430506	Confiture extra de Cédrats		0		3													55																																													53														
3560000430667	Confiture extra fraises		0		3	971		0.1	0								55.7	55.7				0.4																																										60.2													
3560000470014	Confiture extra d'Abricots		0	c	3	912.8		0.3	0								55	55			1.4	1				0.001778	0.0007																																				60						10	10							
3560000470052	Confiture Figue		0			975		0.2	0								55.8	55.2				0.7																																										64.1													
3560000470069	Confiture extra de Fraise		0	c	1	971.8		0.1	0								55.7	55.7			0.9	0.4				0	0																																				60.2						10	10							
3560000720010	Abricots Au Sirop		0	c		849		0.1	0								14.6	14.1				0				1	0.393700787401575																																										4	4							
3560000720126	PECHES AU SIROP		0	a	1	816		0.1	0								15	14.1			1.7	0.5				0	0																																										-1	-1							
3560001415090	Confiture 75% mirabelles au sirop d'agave		0	c		531		0.3	0								28.9	18.4				0				1.8	0.708661417322835																																					75					10	10							
3560070043699	Ananas En Tranches		0	a	1	247		0	0								14	12			0.6	0				0	0																																										-3	-3							
3560070150908	Ananas au jus d'ananas	https://static.openfoodfacts.org/images/products/356/007/015/0908/front.3.400.jpg	0	a		218		0	0								12	11			1.8	0				0	0																																										-4	-4							
3560070185672	Litchis dénoyautés	https://static.openfoodfacts.org/images/products/356/007/018/5672/front.5.400.jpg	1	b	4	259		0.01	0.01								14	11			0.7	0.7				0.01	0.00393700787401575																																										2	2							
3560070208852	Cocktail de fruits au sirop léger	https://static.openfoodfacts.org/images/products/356/007/020/8852/front.7.400.jpg	2	a	4	260		0	0								13	13			1.6	0.5				0.02	0.0078740157480315																																										-4	-4							
3560070208883	Cocktail de fruits, au sirop léger	https://static.openfoodfacts.org/images/products/356/007/020/8883/front.3.400.jpg	2	a	4	259		0.1	0								13	13			1.6	0.3				0.02	0.0078740157480315																																										-4	-4							
3560070223145	Pistaches très pauvres en sel	https://static.openfoodfacts.org/images/products/356/007/022/3145/front.12.400.jpg	0	b	3	2535		51	9.7								5	5			13	27				0.1016	0.04																																										2	2							
3560070224524	Confiture de pêche	https://static.openfoodfacts.org/images/products/356/007/022/4524/front.7.400.jpg	2	d	4	1055		0	0								60	58			1	0				0	0																																					50					11	11							
3560070239412	Préparation de Cerises noires au Piment d'Espelette		2	c	4	879		0	0								50	48			1	0.8				0	0																																					62					9	9							
3560070261086	Noix de Macadamia	https://static.openfoodfacts.org/images/products/356/007/026/1086/front.9.400.jpg	0	d	3	3096		74	11								12	5.5			3.2	8.2				1	0.393700787401575																																										11	11							
3560070276141	Confiture de framboises Bio	https://static.openfoodfacts.org/images/products/356/007/027/6141/front.16.400.jpg	2	c	4	1033		0.6	0								60	60			3.2	0.5				0	0																																					50					9	9							
3560070278411	Confiture d'abricots allégée en sucres		0	c		707		0.1	0								41	40			1.3	0.4				0	0																																										4	4							
3560070279104	Fruits du verger	https://static.openfoodfacts.org/images/products/356/007/027/9104/front.8.400.jpg	2	b	4	222		0	0								12	12			1.2	0				0.04	0.015748031496063																																				58						0	0							
3560070279289	4 Fruits rouges	https://static.openfoodfacts.org/images/products/356/007/027/9289/front.3.400.jpg	3	d	4	1056		0	0								60	58			1.1	0				0	0																																					50					11	11							
3560070279319	Confiture framboises	https://static.openfoodfacts.org/images/products/356/007/027/9319/front.16.400.jpg	2	c	4	1042		0	0								60	60			2.4	0.7				0	0																																					50					10	10							
3560070341832	Confiture fraise	https://static.openfoodfacts.org/images/products/356/007/034/1832/front.7.400.jpg	2	d	4	1025		0	0								60	46			1.3	0				0	0																																				45						11	11							
3560070343041	Compote de pommes allégée en sucres		0	a	3	255		0	0								14	14			1.8	0				0	0																																					94					-3	-3							
3560070343072	Compote de pommes		1	a	3	285		0	0								15	14			2	0				0	0																																										-4	-4							
3560070354153	Pomme Pocket (x 4)	https://static.openfoodfacts.org/images/products/356/007/035/4153/front.6.400.jpg	1	a	4	242		0.4	0								12	9			2	0.4				0	0							0.014																																			-6	-6							
3560070369690	Confiture Fraise	https://static.openfoodfacts.org/images/products/356/007/036/9690/front.3.400.jpg	2	d	4	1021		0	0								59	59			1.1	0				0	0																																				50						11	11							
3560070369720	Confiture Fraise	https://static.openfoodfacts.org/images/products/356/007/036/9720/front.7.400.jpg	2	c	4	1025		0.1	0.01								60	60			1	0				0.01	0.00393700787401575																																										7	7							
