code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3228850003522	100% mie brioché sans croûte, 10 tranches	https://static.openfoodfacts.org/images/products/322/885/000/3522/front.5.400.jpg	2	d	4	1244		7.5	4.2								48.2	9.4			2.5	7.5				1.00584	0.396																																										11	11							
3228850003584	American Sandwich nature	https://static.openfoodfacts.org/images/products/322/885/000/3584/front.13.400.jpg	0	c	4	1170		4.3	2.1								50.3	5.9			2.5	8				1.0922	0.43																																										4	4							
3228850003591	American Sandwich Nature	https://static.openfoodfacts.org/images/products/322/885/000/3591/front.4.400.jpg	0																																																																										
3228850003607	100% mie, nature, sans croûte	https://static.openfoodfacts.org/images/products/322/885/000/3607/front.3.400.jpg	3	b	4	1121		4.3	0.4								48.5	7.7			3.8	7				1.13	0.444881889763779																																										0	0							
3228850003614	Pain de mie nature	https://static.openfoodfacts.org/images/products/322/885/000/3614/front.14.400.jpg	0	b	4	1092		4.3	0.4								46.5	6.3			1.7	8.1				0.92964	0.366																																										2	2							
3228850003621	Beau & Bon Éclats de Noix		0	a	4	1368		11	1								44.1	4			5	10.5				1.1	0.433070866141732																																										-2	-2							
3228850003638	Beau et bon	https://static.openfoodfacts.org/images/products/322/885/000/3638/front.8.400.jpg	0	a	4	1142		3.5	0.4								48.4	3.7			5	9.5				1	0.393700787401575																																										-3	-3							
3228850003645	beau & bon	https://static.openfoodfacts.org/images/products/322/885/000/3645/front.3.400.jpg	2	a	4	1146		3.5	0.3								47.4	4			6	10.3				1.05	0.413385826771654																																										-3	-3							
3228850003652	Boule tranchée beau et bon	https://static.openfoodfacts.org/images/products/322/885/000/3652/front.5.400.jpg	2	a	4	1238		9	1								37.2	3.6			6.3	13.5				1.1	0.433070866141732																																										-3	-3							
3228850003706	American Sandwich Nature (offre économique)	https://static.openfoodfacts.org/images/products/322/885/000/3706/front.3.400.jpg	0	b	4	1160		4.3	0.4								49.2	6.5			2.5	8.5				1.08	0.425196850393701																																										1	1							
3228850003720	100% mie nature sans croûte	https://static.openfoodfacts.org/images/products/322/885/000/3720/front.6.400.jpg	0	b	4	1109		3.9	0.3								48.3	6			2	7.5				1	0.393700787401575																																										2	2							
3228850003737	100% Mie Nature	https://static.openfoodfacts.org/images/products/322/885/000/3737/front.3.400.jpg	0	b		1094		4.3	0.3								47.1	6.8			2.3	6.8				1	0.393700787401575																																										2	2							
3228850004024	100% mie complet	https://static.openfoodfacts.org/images/products/322/885/000/4024/front.3.400.jpg	0	b	4	1044		4.7	1.1								41.2	4.3			4.8	7.7				1.15062	0.453																																										0	0							
3228850004031	American Sandwich Complet	https://static.openfoodfacts.org/images/products/322/885/000/4031/front.20.400.jpg	0	a	4	1091		4.7	0.4								43.1	4.9			4.8	8.6				1.19888	0.472																																										-1	-1							
3228850004048	Harrys American Sandwich complet	https://static.openfoodfacts.org/images/products/322/885/000/4048/front.18.400.jpg	0	a	4	1091		4.7	0.4								43.1	3.9			4.8	8.6				1.19888	0.472																																										-2	-2							
3228850004055	100 % Mie Complet Sans Croûte - Offre économique 	https://static.openfoodfacts.org/images/products/322/885/000/4055/front.8.400.jpg	0	b	4	1044		4.7	1.1								41.2	4.3			4.8	7.7				1.15062	0.453																																										0	0							
3228850004062	American Sandwich Complet - Offre économique 	https://static.openfoodfacts.org/images/products/322/885/000/4062/front.9.400.jpg	0	a	4	1091		4.7	0.4								43.1	4.9			4.8	8.6				1.19888	0.472																																										-1	-1							
3228850004079	American Sandwich Complet - Maxi Format - Offre économique	https://static.openfoodfacts.org/images/products/322/885/000/4079/front.9.400.jpg	0	a	4	1091		4.7	0.4								43.1	3.9			4.8	8.6				1.19888	0.472																																										-2	-2							
3228850004161	Extra Moelleux Nature	https://static.openfoodfacts.org/images/products/322/885/000/4161/front.11.400.jpg	0	b	4	1195		4	0.4								51.1	8.1			3	9.1				1.25	0.492125984251969																																										1	1							
3228850004291	Pain de mie American Sandwich nature format géant	https://static.openfoodfacts.org/images/products/322/885/000/4291/front.11.400.jpg	0	b	4	1134		4.1	0.4								48.9	7.7			2.5	7.6				1.1	0.433070866141732																																										2	2							
3228850004307	American sandwich complet	https://static.openfoodfacts.org/images/products/322/885/000/4307/front.3.400.jpg	0	a	4	1091		4.7	0.4								43.1	4.9			4.8	8.6				1.2	0.47244094488189																																										-1	-1							
3228850004437	Pain complet		0	a		1142		5	0.6								44.8	4.1			7.8	8.2				1.2	0.47244094488189																																										-2	-2							
3228850004468	Toasts aux aromates, Saumon		3	b	4	1212		5.5	0.6								49.2	6			4.5	8				1.13	0.444881889763779																																										0	0							
3228850006035	Longue Conservation nature	https://static.openfoodfacts.org/images/products/322/885/000/6035/front.11.400.jpg	3	b	4	1205		4.3	0.5								51.8	5			3	9				1.3	0.511811023622047																																										1	1							
3228850008107	Burger Gourmand aux graines & céréales	https://static.openfoodfacts.org/images/products/322/885/000/8107/front.8.400.jpg	3	a	4	1118		3.7	0.6								44.9	2.8			5.3	10.3				1.09982	0.433																																										-3	-3							
3228850008114	Le Burger géant	https://static.openfoodfacts.org/images/products/322/885/000/8114/front.6.400.jpg	3	b	4	1172		5.3	0.7								46.3	5.2			3.2	9.6				1.04902	0.413																																										0	0							
3228850008138	100% mie complet (maxi format)	https://static.openfoodfacts.org/images/products/322/885/000/8138/front.3.400.jpg	0	a	4	1008		4.3	0.4								39.7	4.3			7.1	7.2				1.1	0.433070866141732																																										-2	-2							
3228850008206	100 % Mie 7 Céréales Sans Croûte	https://static.openfoodfacts.org/images/products/322/885/000/8206/front.15.400.jpg	0	a	4	1096		5.8	0.6								40.2	5.3			4	10.3				1	0.393700787401575																																										-1	-1							
3228850008213	Pain de mie Nature Sans Croûte		0	b	4	1167		5.5	0.6								49.1	6.5			2.4	7				1.08	0.425196850393701																																										2	2							
3228850008220	Harrys 100% mie Brioché	https://static.openfoodfacts.org/images/products/322/885/000/8220/front.3.400.jpg	2	c	4	1238		7.7	2.9								48.3	8.6			2.4	7.3				1	0.393700787401575																																										4	4							
3228850008244	100% Mie Nature		0	b	4	1096		3.9	0.3								48.3	6			2	7.5				1	0.393700787401575																																										2	2							
3228850008251	HARRYS 100% MIE COMPLET 500G		0	a	4	1008		4.3	0.4								39.7	4.3			7.1	7.2				1.1	0.433070866141732																																										-2	-2							
3228850009043	American Sandwich nature	https://static.openfoodfacts.org/images/products/322/885/000/9043/front.10.400.jpg	0	b	4	1160		4.3	0.4								49.2	6.5			2.5	8.5				1.075	0.423228346456693																																										1	1							
3228850009050	American Sandwich Nature	https://static.openfoodfacts.org/images/products/322/885/000/9050/front.3.400.jpg	0	b	4	1160		4.3	0.4								49.2	6.5			2.5	8.5				1.07442	0.423																																										1	1							
3228850009067	100% mie Nature 20 tranches	https://static.openfoodfacts.org/images/products/322/885/000/9067/front.17.400.jpg	0	b	4	1109		3.9	0.3								48.3	6			2	7.5				1	0.393700787401575																																										2	2							
3228850009074	100 % Mie Nature Sans Croûte - Maxi Format 	https://static.openfoodfacts.org/images/products/322/885/000/9074/front.8.400.jpg	0	b	4	1109		3.9	0.3								48.3	6			2	7.5				0.999998	0.3937																																										2	2							
3228850009081	Extra Moelleux Nature	https://static.openfoodfacts.org/images/products/322/885/000/9081/front.3.400.jpg	0	b	4	1226		5	0.4								52.1	6.5			2.8	8.4				1.3	0.511811023622047																																										2	2							
3228850009098	Pain de mie extra moelleux	https://static.openfoodfacts.org/images/products/322/885/000/9098/front.7.400.jpg	0	b	4	1226		5	0.4								52.1	0.5			2.8	8.4				1.28	0.503937007874016																																										1	1							
3228850009104	Extra Moelleux Nature	https://static.openfoodfacts.org/images/products/322/885/000/9104/front.5.400.jpg	0	b	4	1234		5	0.4								52.1	6.5			2.8	8.4				1.3	0.511811023622047																																										2	2							
3228850010759	Pains Pour Bruschetta	https://static.openfoodfacts.org/images/products/322/885/001/0759/front.3.400.jpg	0	b	1	1130		2.8	0.5								52	2.5			3	7.7				1.25	0.492125984251969																																										1	1							
3228851000315	Pain de Mie	https://static.openfoodfacts.org/images/products/322/885/100/0315/front.9.400.jpg	3	b	4	1184		4.7	0.5								50.4	8			2.5	8.2				1.1	0.433070866141732																																										1	1							
3228851000643	Pains De Mie Nature		0	b		1180		4.7	0.5								50.9	7			3.5	7.2				1.1	0.433070866141732																																										1	1							
3228851000650	Pain de mie complet	https://static.openfoodfacts.org/images/products/322/885/100/0650/front.10.400.jpg	3	a	4	1105		5.2	1.8								41.9	4.5			5.7	8.1				1.3	0.511811023622047																																										-1	-1							
3228851001046		https://static.openfoodfacts.org/images/products/322/885/100/1046/front.3.400.jpg	0																																																																										
3228851001053	Américan Sandwich Blanc		0	b		1151		4.3	0.4								49.2	6.5			2.5	8.5				1.1	0.433070866141732																																										1	1							
3228851001473	American Sandwich 7 céréales maxi format	https://static.openfoodfacts.org/images/products/322/885/100/1473/front.3.400.jpg	0	a	4	1180		6.8	0.7								41.2	5			4.5	10.7				1.1	0.433070866141732																																										-1	-1							
3228851001510	Pain de mie 7 céréales	https://static.openfoodfacts.org/images/products/322/885/100/1510/front.11.400.jpg	2	b	4	1170		6.4	0.8								42.6	4.9			4.3	10.3				1.17	0.460629921259842	0																																									0	0							
3228851001688	Canapés - Toasts natures	https://static.openfoodfacts.org/images/products/322/885/100/1688/front.15.400.jpg	3	c	4	1280		6.5	0.6								51.6	5.8			2.7	8.2				1.42	0.559055118110236																																										3	3							
3228851001695	100% Mie Nature	https://static.openfoodfacts.org/images/products/322/885/100/1695/front.5.400.jpg	0	b		1096		2.2	0.3								24.3	6			2	7.5				1	0.393700787401575																																										2	2							
3228851001701	Pain de mie nature	https://static.openfoodfacts.org/images/products/322/885/100/1701/front.7.400.jpg	4	b	4	1167			0.6									4.2			3.7	8				1.13	0.444881889763779																																										0	0							
3228851001831	American Sandwich Nature	https://static.openfoodfacts.org/images/products/322/885/100/1831/front.3.400.jpg	3	b	4	1177		4.6	0.6								50.1	7.5			3.7	7.2				1.13	0.444881889763779																																										1	1							
3228857000166	100% mie Complet	https://static.openfoodfacts.org/images/products/322/885/700/0166/front.5.400.jpg	0	a	4	1008		4.3	0.4								39.7	4.3			7.1	7.2				1.1	0.433070866141732																																										-2	-2							
3228857000173	100% mie Nature	https://static.openfoodfacts.org/images/products/322/885/700/0173/front.3.400.jpg	0	b	4	1084		4.3	0.3								47.1	7.5			2.3	6.8				1	0.393700787401575																																										2	2							
3228857000180	American sandwich complet	https://static.openfoodfacts.org/images/products/322/885/700/0180/front.8.400.jpg	0	b	4	1059		4.5	0.4								41.7	4.9			7.2	7.7				1.2	0.47244094488189																																										0	0							
3228857000197	American Sandwich Complet	https://static.openfoodfacts.org/images/products/322/885/700/0197/front.17.400.jpg	0	a	4	1059		4.5	0.4								41.9	7			7.2	7.7				1.1	0.433070866141732																																				0						-1	-1							
3228857000265	American sandwich nature	https://static.openfoodfacts.org/images/products/322/885/700/0265/front.8.400.jpg	0	b	4	1151		4.3	0.4								49.2	10.6			2.5	8.5				1.1	0.433070866141732																																										2	2							
3228857000272	American Sandwich Nature Maxi Format	https://static.openfoodfacts.org/images/products/322/885/700/0272/front.4.400.jpg	0	b	4	1159		4.3	0.4								49.2	6.5			2.5	8.5				1.08	0.425196850393701																																										1	1							
3228857000289	100% Mie Nature sans huile de palme	https://static.openfoodfacts.org/images/products/322/885/700/0289/front.7.400.jpg	0	b	4	1100		3.9	0.3								48.3	6			2	7.5				1.01	0.397637795275591																																										2	2							
3228857000296	100 % mie nature	https://static.openfoodfacts.org/images/products/322/885/700/0296/front.3.400.jpg	0	b	4	1096		3.9	0.3								48.3	6			2	7.5				1	0.393700787401575																																										2	2							
3228857000333	100% mie nature sans croûte (offre économique) 	https://static.openfoodfacts.org/images/products/322/885/700/0333/front.3.400.jpg	0	b	4	1109		3.9	0.3								48.3	6			2	7.5				1	0.393700787401575																																										2	2							
3228857000357	Le Moment Burger Sésame		3	b	4	1163		5.3	0.7								46.3	5.2			3.2	9.6				1.1	0.433070866141732																																										0	0							
3228857000364	Pain Pour Hamburger (pavot sarrasin)		3	b	4	1117		4	0.5								47.3	5.2			3.1	8.9				1.08	0.425196850393701																																										0	0							
3228857000371	Le moment Burger Nature		0	a		1155		4.7	0.8								47.6	4.5			3.7	9.5				1.1	0.433070866141732																																										-1	-1							
3228857000548	100% Mie Spécial Foie Gras		2	c	4	1255		8.2	3.2								47.3	9			2.5	7.5				1	0.393700787401575																																										9	9							
3228857000579	Si Bon ! Sans Gluten Nature		2	b	4	983		4.5	0.5								40.9	3.4			7	3.8				1.4	0.551181102362205																																										1	1							
3228857000586	Le moment burger		0	a		1085		4.4	0.5								41.2	4.5			6.5	10				0.98	0.385826771653543																																										-3	-3							
3228857000715	100 % mie		0	b	4	1121		4.3	0.4								48.5	7.7			2	7				1.1	0.433070866141732																																										2	2							
3228857000838	Américan sandwich nature		0	b	4	1134		4.1	0.4								48.9	7.7			3.9	7.6				1.1	0.433070866141732																																										0	0							
3228857000845	American sandwich		0	c	4	1134		4.1	0.4								48.9	7.7				7.6				1.1	0.433070866141732																																										4	4							
3228857000852	100 % mie		0	c	4	1121		4.3	0.4								48.5	7.7				7				1.13	0.444881889763779																																										4	4							
3228857000876	Pain de mie extra moelleux		0	a	4	1155		5.2	0.5								46.1	6.5			6	8.1				1.2	0.47244094488189																																										-1	-1							
3228857000883	Extra moelleux nature		0	a	4	1155		5.2	0.5								46.1	6.5			6	8.1				1.2	0.47244094488189																																										-1	-1							
3228857000890	Harrys extra moelleux		0	a	4	1150		5.17	0.5								46.2	6.5			6	8.17				1.18	0.466																																										-1	-1							
3228857000906	American Sandwich complet		0	c	4	1059		4.5	0.4								41.7	4.9				7.7				1.2	0.47244094488189																																										5	5							
3228857000913	100 % mie		0	c	4	1121		4.3	0.4								48.5	7.7				7				1.13	0.444881889763779																																										4	4							
3228857000920	BIO 100% mie nature		0	b	4	1109		4.3	0.4								46.8	8			4	7.1				1.1	0.433070866141732																																										0	0							
3228857000937	Pain de Mie Complet Sans Croûte Bio		0	a	3	1068		5.5	0.5								40.2	6.7			7.3	7.2				1.11	0.437007874015748																																										-1	-1							
3228857000982	Américain sandwich nature		0	c		1134		4.1	0.4								48.9	3.9				7.6				1.1	0.433070866141732																																										3	3							
3228857001019	Pain de mie sans gluten cereales		2	a	4	1000		6.2	0.6								38.6	1			8	3.3				1	0.393700787401575																																										-1	-1							
3228857444496	100% mie complet		0	c		1008		4.3	0.4								39.7	4.3				7.2				1.09	0.429133858267717																																										3	3							
3228857930197	American Sandwich Complet	https://static.openfoodfacts.org/images/products/322/885/793/0197/front.3.400.jpg	0	a	4	1091		4.7	0.4								43.1	4.9			4.8	8.6				1.2	0.47244094488189																																										-1	-1							
3229820019192	Pain complet 3 céréales	https://static.openfoodfacts.org/images/products/322/982/001/9192/front.4.400.jpg	0	a	3	837		2.6	0.3								34	3.3			9.7	5.2				1.1	0.433070866141732																						0.194		0.065																		-2	-2							
3229820019208	Pain seigle cplet bjorg	https://static.openfoodfacts.org/images/products/322/982/001/9208/front.13.400.jpg	0	b	3	828		1.3	0.2								37	4			10	4.6				1.2	0.47244094488189																						0.187		0.06																		0	0							
3229820785844	Pain grillé au blé complet bio	https://static.openfoodfacts.org/images/products/322/982/078/5844/front.3.400.jpg	1	b	3	1556		3.7	0.5								69.2	4			7.5	12				1.4	0.551181102362205																																										0	0							
3229820787992	Pain complet à l'avoine et son d'avoine bio	https://static.openfoodfacts.org/images/products/322/982/078/7992/front.5.400.jpg	0	a	3	862		3.9	0.6								32	4			8.5	6.5				0.8	0.31496062992126																						0.215		0.071																		-4	-4							
3229820788579	Tartines Craquantes 3 Céréales	https://static.openfoodfacts.org/images/products/322/982/078/8579/front.13.400.jpg	0	b	3	1574		2.2	0.4								77.6	1.4			2.8	8.9				0.9	0.354330708661417																																										0	0							
3229820789842	Pain Complet Muesli Raisins Noisettes Amandes		0	a	3	1042		8	0.9								32.7	8.4			9.4	6.7				0.8	0.31496062992126																						0.212		0.083																		-2	-2							
3229820794792	pain 3 graines sans gluten et bio		3	b	4	1152		11	1.2								35	1.9			7.5	5.3				1.5	0.590551181102362																																										2	2							
3229820794853	3 Petits pavés nature		0	c		888		2.2	0.4								43	0.5			3.5	2.8				1.5	0.590551181102362																																										4	4							
3231070002008	Croûtons		2		4																																																																								
3231070005009	Boule de froment	https://static.openfoodfacts.org/images/products/323/107/000/5009/front.3.400.jpg	2	d	4	728		7	6.8								5.7	4				6.6				1	0.393700787401575																																										12	12							
3231070017538	Baguette	https://static.openfoodfacts.org/images/products/323/107/001/7538/front.3.400.jpg	0	b		1004		0.9	0.3								49.3	3.6				7.3				0.6	0.236220472440945																																										0	0							
3243785050014	120 biscottes		0	d		1623		3.2	0.3								76.8	7.6				10.9				1.47	0.578740157480315																																										11	11							
3245390037176	Petits pains grillés au froment		0	c		1749		9.1	1								73	7.6			2.6	9.8				1.1	0.433070866141732																																										3	3							
3245390037183	Petits pains grillés au ble complet		1	b	3	1703		10	0.9								66	5			6.8	10				1	0.393700787401575																																										0	0							
3245390121745	Pain de mie nature extra moelleux		4	c	4	1146		3.7	0.5								51	5.3			2.6	7.9				1.2	0.47244094488189																																										3	3							
3245390121752	Pain de Mie Complet		5	a	4	1050		4	0.5								42	6			6.5	8.4				1.1	0.433070866141732																																										-2	-2							
3245390121783	Pain de mie nature extra moelleux		0	b		1146		4	0.6								50	7.2			3	8				1.1	0.433070866141732																																										1	1							
3245390170231	Pain de Mie Nature		3	c	4	1180		4.5	0.4								51	5.5			2.5	8				1.3	0.511811023622047																																										3	3							
3245390196743	Pain de Mie Céréales		3	a	4	1163		6	0.6								45	6			4	9				0.95	0.374015748031496																																										-1	-1							
3245390199096	Petits pains précuits		1	b	3	1021		0.9	0.2								50	3.6			2.9	7.4				1.5	0.590551181102362																																										2	2							
3245390199126	Demi Baguettes Précuites		1	b	3	1021		0.9	0.2								50	3.6			2.9	7.4				1.5	0.590551181102362																																										2	2							
3245391001558	Pain grillé au froment		0	c		1594		3	0.5								76	5.5			5	10				1.5	0.590551181102362																																										6	6							
3245391390188	Tartines Grillées		0	c	4	1536		3.5	1.1	2	1.6						73	9.5			3.1	11				1.3	0.511811023622047																																										9	9							
3245393405279	Biscottes		1	b	3	1636		5	0.7								74	6.5			4	11				1.1	0.433070866141732																																										0	0							
3245399014888	Biscottes très pauvres en sel		0	a		1644		3.3	0.5								77	7			4.8	12				0.03	0.0118110236220472																																										-5	-5							
3245412051661	Pain au lait	https://static.openfoodfacts.org/images/products/324/541/205/1661/front.3.400.jpg	4	d	4	1498		13	4.1	6.3	2.5				0		52	20			1.5	8.3				0.9	0.354330708661417																																										14	14							
3245412498091	Pain de mie nature	https://static.openfoodfacts.org/images/products/324/541/249/8091/front.4.400.jpg	3	b	4	1190		4.5	0.4								51	5.5			2.9	8				1.3	0.511811023622047																																										2	2							
3245412563041	Kit fajitas	https://static.openfoodfacts.org/images/products/324/541/256/3041/front.22.400.jpg	12	b	4	1397		8	0.9								54	1.3			3	9.3				1.3	0.511811023622047																																										1	1							
3245412563256	Tortillas de blé	https://static.openfoodfacts.org/images/products/324/541/256/3256/front.5.400.jpg	7	b	4	1389		8	0.9								54	1.3			3	9.3				1.3	0.511811023622047																																										1	1							
3245412567216	Pain de mie complet Grandes Tranches	https://static.openfoodfacts.org/images/products/324/541/256/7216/front.67.400.jpg	4	a	4	996		3.5	0.5								39	4.8			7	9				1.1	0.433070866141732																																										-3	-3							
3245412567223	Pain de mie	https://static.openfoodfacts.org/images/products/324/541/256/7223/front.12.400.jpg	3	a	4	1163		6	0.6								45	6			4	9				1	0.393700787401575																																										-1	-1							
3245412589980	Biscottes (Croustillantes et doprées) 2 Sachets x 17	https://static.openfoodfacts.org/images/products/324/541/258/9980/front.6.400.jpg	1	b	3	1636		5	0.7								74	6.5			4	11				1.1	0.433070866141732																																										0	0							
3245412694455	Muffins recette Anglaise	https://static.openfoodfacts.org/images/products/324/541/269/4455/front.7.400.jpg	3	a	3	929		1.4	0.2								41	6.5			2.6	10				0.88	0.346456692913386																																										-1	-1							
3245412694516	Muffins complets	https://static.openfoodfacts.org/images/products/324/541/269/4516/front.8.400.jpg	2	a	3	866		1.5	0.3								33	6			6.8	12				0.93	0.366141732283465																																										-3	-3							
3245412933066	Flûtes au sésame	https://static.openfoodfacts.org/images/products/324/541/293/3066/front.18.400.jpg	0	c	3	1858		15	3.9								60	2.3			5.9	14				1.73	0.681102362204724																																										10	10							
3245412950872	Demi-baguettes précuites	https://static.openfoodfacts.org/images/products/324/541/295/0872/front.9.400.jpg	1	b	3	1021		0.9	0.2								50	3.6			2.9	7.4				1.5	0.590551181102362																																										2	2							
3245412955389	Petits pains précuits	https://static.openfoodfacts.org/images/products/324/541/295/5389/front.24.400.jpg	1	b	3	1032		0.9	0.2								50	3.6			2.9	7.4				1.5	0.590551181102362																																										2	2							
3245412990281	Pain de Mie Nature	https://static.openfoodfacts.org/images/products/324/541/299/0281/front.11.400.jpg	0	b	3	883		4.3	0.3		1.5				0		37	4.3			2.6	5.4				1	0.393700787401575																																										1	1							
3245412997785	Toasts nature (x 36)	https://static.openfoodfacts.org/images/products/324/541/299/7785/front.10.400.jpg	3	c	4	1228		6	0.4								50	6			2.5	8				1.2	0.47244094488189																																										3	3							
3245412997846	Toasts briochés	https://static.openfoodfacts.org/images/products/324/541/299/7846/front.6.400.jpg	4	b	4	1252		7	0.8								49	11			3	8				1.1	0.433070866141732																																										2	2							
3245412997853	Toasts Seigle		3	a	4	1170		4	0.5								50	4			5.5	7.5				1.3	0.511811023622047																																										-1	-1							
3245413264527	Crok' fourrage à la framboise	https://static.openfoodfacts.org/images/products/324/541/326/4527/front.6.400.jpg	7	d	4	1552		5.1	2.1	2	0.7						73	26			2.3	6.3				0.59	0.232283464566929																																										11	11							
3245413264800	Crok' fourrage au chocolat	https://static.openfoodfacts.org/images/products/324/541/326/4800/front.6.400.jpg	2	d	4	1803		15	4.7								64	23			4.6	9.2				0.39	0.153543307086614																																										11	11							
3245413497901	Tortillas blé et mais	https://static.openfoodfacts.org/images/products/324/541/349/7901/front.3.400.jpg	8	b	4	1293		7.3	1.4								51	2.5			3	8.2				1.3	0.511811023622047																																										1	1							
3245413824837	Pain de mie complet	https://static.openfoodfacts.org/images/products/324/541/382/4837/front.5.400.jpg	4	a	4	1146		4.9	0.8								45	5.8			5.4	9.7				1.1	0.433070866141732																																										-2	-2							
3246485002833	Pain Grillé Froment (24 Tranches)	https://static.openfoodfacts.org/images/products/324/648/500/2833/front.7.400.jpg	3	c	4	1618		5.6	2.5								72	3.2			5.5	11				2.0828	0.82																																										10	10							
3247770004044	Pain grillé	https://static.openfoodfacts.org/images/products/324/777/000/4044/front.11.400.jpg	3	c	4	1504		4.9	1.8								67	5.4			3.4	3.4				1.32	0.519685039370079																																										8	8							
3248280001639	La Rustiguette (baguette)	https://static.openfoodfacts.org/images/products/324/828/000/1639/front.7.400.jpg	2	a	4	1130		1	0.4								55	3			35	8.5				1.2	0.47244094488189																																										-2	-2							
3248280001837	Pain spécial au levain campagne	https://static.openfoodfacts.org/images/products/324/828/000/1837/front.5.400.jpg	3	b	4	1008		2.7	0.3								45	2.9			3.3	7.5				1.4	0.551181102362205																																										2	2							
3248280001844	Pain spécial au levain Seigle	https://static.openfoodfacts.org/images/products/324/828/000/1844/front.7.400.jpg	2	a	3	920		1.5	0.3								42	1.7			5.2	7.1				1.2	0.47244094488189																																										-2	-2							
3248280035894	pain aux 5 céréales		4	c	4	983		3	0.5								42	1.2				7.4				1.4	0.551181102362205																																										4	4							
3248288032291	Baguette 7 céréales	https://static.openfoodfacts.org/images/products/324/828/803/2291/front.5.400.jpg	0		3																																																																								
3248288061048	Baguette rustique	https://static.openfoodfacts.org/images/products/324/828/806/1048/front.5.400.jpg	2		4																																																																								
3248650012838	Biscottes braisées légères et croustillantes		0	d		1623		7.5	3.75								71.25	7.5				10				0.7	0.275590551181102																																										11	11							
3248650124777	Biscottes au froment	https://static.openfoodfacts.org/images/products/324/865/012/4777/front.4.400.jpg	1	d	3	1611		4.9	0.7								72	6.9				11				1.4	0.551181102362205																																										11	11							
3248850009607	Toast Francais	https://static.openfoodfacts.org/images/products/324/885/000/9607/front_en.19.400.jpg	0	d	3	1644		5	3								74	7				10.5				1.33	0.523622047244095																																										12	12							
3250384649280	pain de mie Grand Mie Bio		0																																																																										
3250390002406	Petit pain grillé nature	https://static.openfoodfacts.org/images/products/325/039/000/2406/front.3.400.jpg	0	c	3	1615		4.7	0.4								73.7	9.4				9.8				0.7	0.275590551181102																																										4	4							
3250390002550	Petits Pains Grillés Blé Complet		0	b	3	1598		5.4	0.5								67.3	3.5			8	11.3				1.5	0.590551181102362																																										0	0							
3250390002833	Pain grillé nature		1	d	3	1632		3.4	0.4								77.4	4.6			0	10.1				1.49	0.586614173228346																																										11	11							
3250390005643	Biscottes nature	https://static.openfoodfacts.org/images/products/325/039/000/5643/front.3.400.jpg	1	c	4	1623		2.9	0.3								77.8	7.2			3.9	10.7				1.5	0.590551181102362																																				0						7	7							
3250390005650	Biscotte sans sel		0	a	3	1636		3	0.3								76.4	7.2			4.9	12.1				0	0																																										-5	-5							
3250390036654	Pain de mie extra moelleux	https://static.openfoodfacts.org/images/products/325/039/003/6654/front.3.400.jpg	0	b	4	1113		2.7	0.4								49.7	7.3			3.8	9				1.5	0.590551181102362																																										1	1							
3250390036678	Extra moelleux nature	https://static.openfoodfacts.org/images/products/325/039/003/6678/front.3.400.jpg	5	c	4	1113		2.7	0.4								49.7	7.3				9				1.45	0.570866141732283																																										5	5							
3250390036692	Extra Moelleux Nature	https://static.openfoodfacts.org/images/products/325/039/003/6692/front.7.400.jpg	5	c	4	1113		2.7	0.4								49.7	7.3				9				1.4	0.551181102362205																																										5	5							
3250390145608	Petits pains grillés sans sucres ajoutés	https://static.openfoodfacts.org/images/products/325/039/014/5608/front.6.400.jpg	1	a	3	1619		6	0.5								68.3	4.5			7.3	11.3				1.37	0.539370078740158																																										-1	-1							
3250390145615	Biscottes aux 6 céréales	https://static.openfoodfacts.org/images/products/325/039/014/5615/front.20.400.jpg	1	c	4	1598		3.7	0.4								70.2	6.3			6	14				1.74	0.68503937007874																																										7	7							
3250390213963	Petits Pains Grillés Briochés 225 g		0	b	4	1644		5.8	0.5								73.6	11.2			4.9	9.2				0.97	0.381889763779528																																										0	0							
