code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3560070737628	X'Trem coeur fondant lait	https://static.openfoodfacts.org/images/products/356/007/073/7628/front.13.400.jpg	3	d	4	1837		13.2	6.5								69	33			4.2	9.1				0.85	0.334645669291339																																										17	17							
3560070737659	X'trem au chocolat saveur caramel		3	d	4	1854		12	5.3								73	27			4.2	8.6				0.6	0.236220472440945																																										13	13							
3560070737680	Céréales X'trem cœur fondant chocolat noir intense	https://static.openfoodfacts.org/images/products/356/007/073/7680/front.6.400.jpg	2	d	4	1874		13	3.1								73	29			7.1	6.3				0.59	0.232283464566929																																										11	11							
3560070737710	Chocolat noisettes X'Trem Coeur Fondant	https://static.openfoodfacts.org/images/products/356/007/073/7710/front.9.400.jpg	4	c	4	1741		11	2.7								70	28			6.3	6				0.6	0.236220472440945								0.00088	0.0011	0.0128	0.0011	0.00016		2e-06	4e-05	0.0048							0.007																			10	10							
3560070737956	X'trem au chocolat		0	d		1858		12.5	3.1								73	29			7.1	6.3				0.6	0.236220472440945																																										11	11							
3560070749980	X'trem au chocolat	https://static.openfoodfacts.org/images/products/356/007/074/9980/front.11.400.jpg	3	d	4	1867		13	3.1								73	29			7.1	6.3				0.6	0.236220472440945																																										11	11							
3560070754557	Céréales Cocktail chocolat 	https://static.openfoodfacts.org/images/products/356/007/075/4557/front.10.400.jpg	3	d	4	1702		7.6	3.2								73	29			6.5	7.5				0.55	0.216535433070866																																										11	11							
3560070754588	Pétales de blé complet et riz	https://static.openfoodfacts.org/images/products/356/007/075/4588/front.8.400.jpg	0	c	3	1552		1.5	0.2								78	16			6	8.4				1	0.393700787401575																																										6	6							
3560070785681	X'trem céréales coeur fondant au lait - maxi pack	https://static.openfoodfacts.org/images/products/356/007/078/5681/front.7.400.jpg	3	d	4	1854		12	5.3								73	27			4.2	8.6				0.6	0.236220472440945																																										13	13							
3560070792337	Muesli floconneux raisins noisettes amandes	https://static.openfoodfacts.org/images/products/356/007/079/2337/front.13.400.jpg	0	a	3	1683		7	0.8								71	16			8.6	8.5				0.1	0.0393700787401575																																										-2	-2							
3560070792368	Muesli croustillant nature	https://static.openfoodfacts.org/images/products/356/007/079/2368/front.3.400.jpg	0	c	3	1820		12.6	4.6								63.7	18.5			7.6	9.2				0.1	0.0393700787401575																																										8	8							
3560070800209	Céréales coeur fondant  aux noisettes au chocolat	https://static.openfoodfacts.org/images/products/356/007/080/0209/front.10.400.jpg	1	c	4	1761		12	2.5								66	28			7.2	8.7				0.375	0.147637795275591																																										9	9							
3560070800230	Choco Curlz	https://static.openfoodfacts.org/images/products/356/007/080/0230/front.8.400.jpg	0	c	4	1658		3.6	1.4								77	29			6.6	9.6				0.24	0.094488188976378																																										7	7							
3560070800261	Choco Ballz	https://static.openfoodfacts.org/images/products/356/007/080/0261/front.8.400.jpg	0	c	4	1607		2.4	1								79	28			5.3	8.5				0.459999999999999	0.181102362204724																																										7	7							
3560070800292	Choco Rice	https://static.openfoodfacts.org/images/products/356/007/080/0292/front.8.400.jpg	1	c	4	1648		2.5	1.4								82	30			6.5	7.5				0.37	0.145669291338583																																										7	7							
3560070800322	Snow flakes	https://static.openfoodfacts.org/images/products/356/007/080/0322/front.6.400.jpg	0	d	3	1623		0.8	0.4								88	30			2.6	6.2				0.75	0.295275590551181																																										11	11							
3560070800353	Miel Ballz		1	c	4	1607		0.8	0.1								87	25			1.5	6.2				0.52	0.204724409448819																																										10	10							
3560070800384	Wizzy Crisp	https://static.openfoodfacts.org/images/products/356/007/080/0384/front.6.400.jpg	0	b	4	1652		3	0.2								78	28			6.2	10				0.01	0.00393700787401575																																										0	0							
3560070800506	Choco Ballz		0	d	4	1607		2.4	1								79	28				8.5				0.46	0.181102362204724																																										12	12							
3560070800568	Choco Curlz		0	c	4	1640		3.6	1.4								77	29			6.6	9.6				0.24	0.094488188976378																																										7	7							
3560070806300	Crunchy Muesli Mûres entières, Figues & Mangues	https://static.openfoodfacts.org/images/products/356/007/080/6300/front.7.400.jpg	1	d	4	1845		14.9	7.2								65	28.3			5.9	8.3				0.79	0.311023622047244																																										16	16							
3560070820269	X'trem coeur fondant spéculoos	https://static.openfoodfacts.org/images/products/356/007/082/0269/front.8.400.jpg	5	d	4	1875		15	3.9								70	22			3.2	7.2				0.7	0.275590551181102																																										12	12							
3560070821853	CRUNCHY Muesli Chocolat noir intense	https://static.openfoodfacts.org/images/products/356/007/082/1853/front.3.400.jpg	1	d	4	1929		17	7.7								66	20			5.6	8.7				0.51	0.200787401574803																																										13	13							
3560070821860	Crunchy Muesli chocolat noir intense 	https://static.openfoodfacts.org/images/products/356/007/082/1860/front.3.400.jpg	2	d	4	1929		17	7.7								66	20			5.6	8.7				0.52832	0.208																																										13	13							
3560070821877	Carrefour Crunchy Muesli 5 Fruits secs	https://static.openfoodfacts.org/images/products/356/007/082/1877/front.13.400.jpg	1	d	4	1918		18	11								64	22			5.7	7.6				0.46	0.181102362204724																																										16	16							
3560070821938	Boules Céréales		0	d	4	1640		1.4	0.2								88	24			1.8	6.1				0.7	0.275590551181102																																										11	11							
3560070821983	Muesli crunchy 5 fruits secs		0	d		1912		18	11								64	22			5.7	7.6				0.46	0.181102362204724																																										16	16							
3560070821990	Crunchy Muesli 4 Fruits Secs		1	d	4	1975		21	7.8								59	21			6.4	9.3				0.6	0.236220472440945																																					15					13	13							
3560070823789	Mix Muesli & Flakes Chocolat Noisette	https://static.openfoodfacts.org/images/products/356/007/082/3789/front.7.400.jpg	2	c	4	1902		17	4.6								63	16			6.9	9.5				0.65	0.255905511811024																																										9	9							
3560070823802	Muesli croustillant aux fruits secs	https://static.openfoodfacts.org/images/products/356/007/082/3802/front.5.400.jpg	1	d	4	1866		15	7.2								66	20			5.3	8.5				0.5	0.196850393700787																																					12					13	13							
3560070826186	Muesli Floconneux - 2 Chocolats & Noisettes	https://static.openfoodfacts.org/images/products/356/007/082/6186/front.4.400.jpg	1	c	4	1795		14	5								62	24			7.2	9.7				0.3	0.118110236220472																																					5					10	10							
3560070896745	X'trem au chocolat au lait	https://static.openfoodfacts.org/images/products/356/007/089/6745/front.7.400.jpg	4	e	4	1849		14	5.5								70	28			6.3	6				6.3	2.48031496062992																																										21	21							
3560070904518	Muesli croustillant au chocolat		2	d	4	1920		17	7.7								66	20			5.6	8.7				0.5	0.196850393700787																																										13	13							
3560070967667	Muesli		0	a	3	1548		6.2	1.1								66	14			9.6	9.3				0	0																																										-2	-2							
3560070967728	No Gluten ! Muesli Floconneux aux Fruits Secs et aux Graines		0	a	3	1586		6.2	0.8								69	14			4	8.6				0.0499999999999999	0.0196850393700787																																					22					-2	-2							
3560071006587	Copos de Avena		0	a	3	1556		7	1.3								59	0.7			10	14				0.02	0.0078740157480315																																										-5	-5							
3560071007362	Crunchy Muesli Amandes & Fraises		1	c	4	1925		18	5.5								61	15			6.6	11				0.4	0.15748031496063																																										9	9							
3560071012991	Céréales muesli 5 fruits secs		1	d	4	1866		17	11								63	21			6.6	7.4				0.3	0.118110236220472																																										15	15							
3560071013011	Céréales muesli 3 chocolats		2	d	4	1987		19	4.5								66	24			4.2	7.7				0.45	0.177165354330709																																										11	11							
3560071013028	Crunchy Chocolat noir intense		2	d	4	1895		16	7.5								65	19			6.6	8.5				0.4	0.15748031496063																																										12	12							
3560071013042	Crunchy Chocolat noir intense	https://static.openfoodfacts.org/images/products/356/007/101/3042/front_en.4.400.jpg	0	d		1895		16	7.5								65	19			6.6	8.5				0.4	0.15748031496063																																										12	12							
3560071013059	Crunchy Chocolat Au Lait & Noisettes		1	d	4	1970		20	7.1								61	19			6.1	9.7				0.36	0.142																																										12	12							
3560071013073	CRUNCHY Amandes & Fraises		1	c	4	1920		18	5.5								18	15			6.6	11				0.4	0.15748031496063																																										9	9							
3560071013080	Crunchy noix		1	d	4	1975		21	7.8								59	21			6.4	9.3				0.6	0.236220472440945																																										13	13							
3560071013110	Stylesse Fruits Rouges		0	b	3	1552		1.4	0.6								79	18			5.5	7.9				0.72	0.283464566929134																																										1	1							
3560071013127	Stylesse Chocolat Noir		1	c	4	1653		5.5	3.8								76	22			6.3	7.4				0.6	0.236220472440945																																										8	8							
3560071013158	Céréales chocolat au lait		1	c	4	1682		5.8	3.3								77	23			5.3	7.4				0.650000000000001	0.255905511811024																																										10	10							
3560071013196	Stylesse pétales de riz, blé complet et orge complète		0	b	3	1582		1.4	0.6								81	16			5.2	7.9				0.8	0.31496062992126																																										1	1							
3560071013202	Céréales riz, blé et orge		0	b	3	1582		1.4	0.6								81	16			5.2	7.9				0.8	0.31496062992126																																										1	1							
3560071013219	Xtrem chocolat noir		3	d	4	1874		13	3.1								73	29			7.1	6.3				0.59	0.232283464566929																																										11	11							
3560071014728	Cornflakes Choco		1	d	4	1653		3.8	2.2								83	39			3.1	5.4				1.3	0.511811023622047																																										16	16							
3560071018504	Crunchy Coco & Chocolat		1	d	4	2013		22	14								58	20			8.4	8.6				0.530000000000001	0.208661417322835																																				12						17	17							
3560071090821	Choco Ballz		0	d	4	1611		2.6	1.1								79	28			0	8.2				0.48	0.188976377952756																																										13	13							
3560071091026	Mix choco		3	c	4	1707		6.7	2								75	28			7.4	8.2				0.410000000000001	0.161417322834646																																										8	8							
3560467791004	Muesli épeautre Habermus		0	d	3	1326		2.78	0.94								62	10.1			0	11.85				2	0.78740157480315																																										13	13							
3564700010716	Corn flakes	https://static.openfoodfacts.org/images/products/356/470/001/0716/front.11.400.jpg	0	c	3	1604		1.1	0.6								82.4	8			3.3	8				1.93	0.759842519685039								0.0011	0.0014		0.0014	0.0002		2.5e-06		0.006																										10	10							
3564700010723	Blé soufflé au caramel	https://static.openfoodfacts.org/images/products/356/470/001/0723/front.3.400.jpg	0	c	4	1660		1.5	0.3								83	38			5.5	8.5				0.0254	0.01								0.0009	0.0012	0.0133	0.0012	0.000166		2.1e-06	4.15e-05	0.005							0.007																			7	7							
3564700010730	Corn Flakes Glacés au Sucre	https://static.openfoodfacts.org/images/products/356/470/001/0730/front.8.400.jpg	0	d	3	1609		0.9	0.4								85.4	29.1			2.5	6.1				1.5	0.590551181102362					0.012			0.0011	0.0014	0.016	0.0014	0.0002		2.5e-06		0.006					0.18		0.007																			14	14							
3564700010747	Riz Soufflé au Chocolat	https://static.openfoodfacts.org/images/products/356/470/001/0747/front.3.400.jpg	0	c	4	1618		1.6	1								84	28			2.9	6.3				0.75	0.295275590551181								0.00094	0.00119		0.00119	0.00017		2.12e-06		0.0051							0.0079																			10	10							
3564700010754	Pétales de blé au chocolat	https://static.openfoodfacts.org/images/products/356/470/001/0754/front.3.400.jpg	0	c	4	1611		2.5	1.5								76	28.5			7	10				0	0	0							0.00094	0.00119	0.0136	0.00119	0.00017		2.12e-06		0.0051							0.0079																			6	6							
3564700010761	Boules Maïs enrobées de Miel	https://static.openfoodfacts.org/images/products/356/470/001/0761/front.3.400.jpg	1	c	4	1630		1	0.2								86	27			2	6.5				0.508	0.2								0.00094	0.00119	0.0136	0.00119	0.00017		2.12e-06		0.0051							0.0079																			9	9							
3564700010792	Forme Flakes Nature	https://static.openfoodfacts.org/images/products/356/470/001/0792/front.10.400.jpg	0	c	4	1570		1	0.5								76	13			3	13				1.778	0.7								0.0011	0.0014																																	10	10							
3564700018521	Muesli	https://static.openfoodfacts.org/images/products/356/470/001/8521/front.17.400.jpg	3	d	4	1933		17	4.7								66	24			6.3	8.2				0.49	0.192913385826772																																										11	11							
3564700024669	Boules céréales au chocolat	https://static.openfoodfacts.org/images/products/356/470/002/4669/front.10.400.jpg	0	c	4	1620		2	1								82	26			3.5	7.5				0.4572	0.18							0.068	0.00094	0.00119	0.0136	0.00119	0.00017		2.12e-06		0.0051							0.0079																			3	3							
3564700185001	Form'flakes	https://static.openfoodfacts.org/images/products/356/470/018/5001/front.6.400.jpg	0	b	3	1561		1.4	0.5								79	16			6.1	8.1				0.7	0.275590551181102																																										0	0							
3564700339381	Brin de jour	https://static.openfoodfacts.org/images/products/356/470/033/9381/front.9.400.jpg	2	c	4	1519		4.1	2.8								65	21			11	11				1.2	0.47244094488189																																										10	10							
3564700357934	Muesli croustillant 4 noix		0	d		1983		21	3								58	15				10				0.36	0.141732283464567																																										11	11							
3564700357965	Form'flakes	https://static.openfoodfacts.org/images/products/356/470/035/7965/front.9.400.jpg	1	c	4	1695		6.8	4.1								75	20			6.3	7.9				0.6	0.236220472440945					0.012			0.0011	0.0014	0.016	0.0014	0.0002		2.5e-06		0.006							0.007																			10	10							
3564700357972	Muesli pépites croustillantes 4 noix		2	c	4	1980		21.1	3.11								57.8	15.1			8.44	10				0.356	0.14	0																																									7	7							
3564700427705	Bran'form nature	https://static.openfoodfacts.org/images/products/356/470/042/7705/front.4.400.jpg	1	c	4	1520		2	0.4								65	17			15	13				1.524	0.6								0.00094	0.00119	0.0136	0.00119	0.00017		2.12e-06		0.0051							0.0079																			8	8							
3564700440926	Céréales Croustillantes au chocolat	https://static.openfoodfacts.org/images/products/356/470/044/0926/front.6.400.jpg	0	c	4	1652		4.5	1.5								78	34			5	7				0.50038	0.197							0.068	0.00094	0.00119	0.0136	0.00119	0.00017		2.12e-06		0.0051							0.0079																			9	9							
3564700487914	Forme Flakes Chocolat au Lait	https://static.openfoodfacts.org/images/products/356/470/048/7914/front.7.400.jpg	1	c	4	1690		6.2	3.7								77	21			4.4	7.9				0.63	0.248031496062992					0.01			0.0014	0.0016	0.018	0.002	0.0002		1e-06		0.006							0.007																			10	10							
3564700494851	Muesli Croustillant aux fruits	https://static.openfoodfacts.org/images/products/356/470/049/4851/front.8.400.jpg	2	d	4	1920		19	12								61	23			7	7				0.5334	0.21																																										17	17							
3564700503201	Pétales de Blé au Chocolat (Multi variétés pack)		0	c	4	1594		2.5	1.5								76	28.5			7	6				0.699999999999999	0.275590551181102																																										9	9							
3564700504215	Mix Crack	https://static.openfoodfacts.org/images/products/356/470/050/4215/front.3.400.jpg	2	c	4	1608		2.6	1.3								78	31			5.6	8.3				0.63	0.248031496062992								0.0009	0.0012	0.0133	0.0012	0.000166		2.1e-06							0.3		0.007																			8	8							
3564700551196	Day break	https://static.openfoodfacts.org/images/products/356/470/055/1196/front.18.400.jpg	1	d	4	1912		14	5.3								74	30			5.7	6.4				0.8	0.31496062992126					0.01			0.0009	0.0012		0.0012	0.000166		2.1e-06									0.007																			14	14							
3564700551219	Céréales fourrées au lait	https://static.openfoodfacts.org/images/products/356/470/055/1219/front.11.400.jpg	2	d	4	1854		15	2.1								68	26			3.8	7.2				0.9	0.354330708661417								0.00088	0.00112	0.0128	0.00112	0.00016		2e-06	4e-05	0.0048							0.007																			11	11							
3564700551226	Day Break Céréales chocolat noisette	https://static.openfoodfacts.org/images/products/356/470/055/1226/front.3.400.jpg	3	c	4	1979		18	2.2								68	29			5.3	7				0.6	0.236220472440945																																										10	10							
3564700572559	Honey Crak	https://static.openfoodfacts.org/images/products/356/470/057/2559/front.11.400.jpg	0	d	4	1623		0.9	0.2								85.6	28.2			3.6	6.2				0.925	0.364173228346457								0.0009	0.0012	0.0133	0.0012	0.000166		2.1e-06	4.15e-05	0.005					0.3		0.007																			11	11							
3564700657430	Muesli croustillant - aux Fraises	https://static.openfoodfacts.org/images/products/356/470/065/7430/front.11.400.jpg	1	c	4	1850		13.8	2.5								66.4	16.9			6.3	9.4				0.525	0.206692913385827																																										7	7							
3564700752166	Flocons d'Avoine	https://static.openfoodfacts.org/images/products/356/470/075/2166/front.9.400.jpg	0	a	3	1556		7	1.3								58.7	0.7			10	13.5				0	0								0.00047														0.415	0.0048	0.13																		-5	-5							
3564700752173	Céréales fourrées Chocolat au Lait	https://static.openfoodfacts.org/images/products/356/470/075/2173/front.6.400.jpg	7	d	4	1916		17.4	3.8								68.4	8			1.5	6.3				0.9	0.354330708661417				3.65e-06	0.00876			0.000803	0.00102	0.0117	0.00102	0.000146		1.83e-06		0.00438							0.0102																			11	11							
3564700752180	Form Flakes aux 3 céréales Nature	https://static.openfoodfacts.org/images/products/356/470/075/2180/front.3.400.jpg	1	c	4	1589		1.2	0.2								80.4	15.8			5.2	8				1.02	0.401574803149606							0.066	0.0009	0.0012	0.0133	0.0012	0.000166		2.1e-06									0.0084																			6	6							
3564700752784	Mini Cookies	https://static.openfoodfacts.org/images/products/356/470/075/2784/front.7.400.jpg	1	b	4	1619		1.5	0.5								82	26			5	8				0.38	0.149606299212598								0.00094	0.00119	0.0136	0.00119	0.00017		2.13e-06		0.0051							0.0079																			1	1							
3564700759196	Muesli croustillant fruits	https://static.openfoodfacts.org/images/products/356/470/075/9196/front.3.400.jpg	2	d	4	1891		18	11								62	21			6.4	7.3				0.4	0.15748031496063																																										15	15							
3564700763315	Muesli Crunchy aux 2 Chocolats et Caramel	https://static.openfoodfacts.org/images/products/356/470/076/3315/front.11.400.jpg	4	d	4	1907		17.1	7.8								63.5	25.5			5.6	8.8				0.43	0.169291338582677																																										13	13							
3564700763322	Muesli crunchy aux Figues et Cranberries	https://static.openfoodfacts.org/images/products/356/470/076/3322/front.3.400.jpg	3	c	4	1808		12.5	4.4								67.4	22			6.3	8.8				0.13	0.0511811023622047																																										8	8							
3564700808573	Oursons Choco		3	c	4	1642		3.1	1.1								79	22.6			4.8	8.6				0.6	0.236220472440945																																										7	7							
3564700849507	Blé caramel		0	b	4	1602		1.6	0.2								79	30			6.1	10				0.01	0.00393700787401575																																										0	0							
3564700849620	Form' flakes		0	b	3	1569		1.5	0.6								79	14			6.2	8.2				0.7	0.275590551181102																																										0	0							
3564700849668	Riz Soufflé Chocolat		0	c	4	1623		2	1								84	30			4	6.5				0.5	0.196850393700787																																										8	8							
3564700849705	Pétales Choco		0	c	4	1619		2.7	1.2								78	29			6.5	9.5				0.4	0.15748031496063																																										7	7							
3564700849743	Muesli Pépites croustillantes aux Fraises		2	c	4	1879		15	2.6								66	17			6.7	9.2				0.43	0.169291338582677																																										6	6							
3564700863848	Boules Miel		1	c	4	1582		0.8	0.2								86	26			1	6.1				0.39	0.153543307086614																																										6	6							
3564700870082	Brin de jour - Muesli chocolat au lait		3	d	4	1933		17	4.8								66	24			6.4	8.1				0.5	0.196850393700787																																										11	11							
3564700870488	Smileys Miel		1	c	4	1594		0.5	0.1								86	25			3.7	7.3				0.4	0.15748031496063																																										3	3							
3564700870563	Day Break - Céréales fourrées vanille goût cacao		2	d	4	1870		15	2								70	35			3.6	6.3				0.75	0.295275590551181																																										13	13							
3564706509610	Flocon d'avoine		0	b	3	1569		7	1.3								59	0.7				14				0	0								0.00047														0.415	0.0048	0.13																		0	0							
3564706509658	Day Break Goût Chocolat Noisette (Maxi Format)		2	c	4	1979		18	2.2								68	29			5.3	7				0.58	0.228346456692913																																										10	10							
3564707082907	Muesli croustillant fruit sec	https://static.openfoodfacts.org/images/products/356/470/708/2907/front.14.400.jpg	0	d	3	1870		19	8.4								57	24			7.6	8.3				0	0																																					28					13	13							
3564707082914	Muesli Croustillant Chocolat & Quinoa	https://static.openfoodfacts.org/images/products/356/470/708/2914/front.7.400.jpg	1	d	4	1766		14	8.4								61	22			8.1	8.7				0.05	0.0196850393700787																																										12	12							
3564707090773	Muesli floconneux fruits secs	https://static.openfoodfacts.org/images/products/356/470/709/0773/front.3.400.jpg	1	a	4	1590		8.5	3								59	18			8.9	9.2				0	0																																										-1	-1							
3564707090797	Boules de maïs au miel		0	d	3	1660		1	0.3								88	27			2.5	6				1.016	0.4																																										11	11							
3564707108737	Cereales fourrees tout chocolat	https://static.openfoodfacts.org/images/products/356/470/710/8737/front.3.400.jpg	1	d	4	1862		16	3.8								66	29			3.8	7.4				0.64	0.251968503937008																																										12	12							
3564707115216	Corn Flakes		1	c	4	1590		0.8	0.2								83	1.9			3.4	7.2				1.9	0.748031496062992																																										9	9							
3564707115926	Corn Flakes		1	c	4	1569		0.8	0.2								83	1.9			3.4	7.2				1.9	0.748031496062992																																										9	9							
3564707116121	Muesli croustillant fruits rouges		0	c	3	1795		15	6.3								60	19			9.1	9				0.03	0.0118110236220472																																										10	10							
3564707116169	Flocons D'avoine		0	a	3	1556		7.3	1.6								59	1.1			9.3	13				0	0																																										-5	-5							
3564707483292	Muesli croustillant - Fruits secs		0	d		1870		19	8.4								57	24				8.3				0.03	0.0118110236220472																																										18	18							
3564708004755	Musli  chocolat 		0																																																																										
3572420000375	Boule Choc'		1	c	4	1640		3.8	2								81	27			4	6.5				0.3	0.118110236220472																																										7	7							
3572420000382	Cereales		0	a	3	1510		7	1.2								58	1			9	12				0.02	0.0078740157480315																																										-5	-5					4		
3572420000399	Céréales Croc' Tout Choc à la Pate à Tartiner Cacao		2	d	4	1908		16	5								67	32			7	7.5				0.5	0.196850393700787																																					6.4		2.8			13	13							
3572420000405	Croc'choc		3	d	4	1828		14	5								68	32			4.5	7.5				0.36	0.141732283464567								0.002	0.0013	0.0015	1.7	0.00017		2e-06									0.007																			13	13							
3572420000412	Céréales Croc cooki		1	c	4	1590		3.5	1.9								75	30			8	8				0.11	0.0433070866141732																																										6	6							
3572420000436	Croc' Tout Choc à la Pâte à Tartiner		1	e	4	1849		14	6.5								68	36				8.3				0.46	0.181102362204724																																										20	20							
3572420000481	Céréale Croc'Choc		1	d	4	1850		15.3	5.67								66.7	36.7			4.67	8				0.433	0.171																																										15	15							
3596710133161	Pétale de Maïs		0	d	3	1634		1.2	0.2								83.4	5.7			3.4	8.5				2.2	0.866141732283465																																										11	11							
3596710133192	Riz soufflé saveur chocolat	https://static.openfoodfacts.org/images/products/359/671/013/3192/front.3.400.jpg	0	d	4	1569		1.5	0.7								82	34			2.9	6.9				0.859999999999999	0.338582677165354																																										11	11							
3596710219896	Déliform Chocolat Noir	https://static.openfoodfacts.org/images/products/359/671/021/9896/front.9.400.jpg	2	d	4	1707		6.7	3.9								76	23			3.8	7.4				0.8	0.31496062992126																																										12	12							
3596710219902	Deliform fruits rouge		1	c	4	1577		1.2	0.3								81	19			5.3	8				1	0.393700787401575																																										7	7							
3596710282777	Crousty 3 Céréales - Noix de coco et pépites de chocolat	https://static.openfoodfacts.org/images/products/359/671/028/2777/front.6.400.jpg	0	d	4	1934		18.2	12.7								62.1	18.4			7.5	8.4				0.508	0.2																																										16	16							
3596710301782	Bran flakes	https://static.openfoodfacts.org/images/products/359/671/030/1782/front.5.400.jpg	1	c	4	1490		2	0.4								64	17			15	13				1.4	0.551181102362205								0.00094	0.0012	0.0136	0.0012	0.00017		2.12e-06		0.0051							0.0079																			8	8							
3596710307357	Muesli croustillant lin et graines de courges	https://static.openfoodfacts.org/images/products/359/671/030/7357/front.3.400.jpg	1	b	4	1837		12.4	1.4								68	22			8	9.8				0	0																																										0	0							
3596710307364	Muesli croustillant quinoa chocalat Bio	https://static.openfoodfacts.org/images/products/359/671/030/7364/front.11.400.jpg	1	c	4	1824		14.4	5.2								64.7	16.3			6.1	8.9				0.01	0.00393700787401575																																										8	8							
3596710307401	Flocons d'Avoine 100 % céréales 	https://static.openfoodfacts.org/images/products/359/671/030/7401/front.4.400.jpg	0	a	3	1523		7.5	1.2								58	1			9.7	12.6				0.0254	0.01																																										-5	-5							
3596710345953	Céréales Caramchoc caramel et chocolat	https://static.openfoodfacts.org/images/products/359/671/034/5953/front.5.400.jpg	2	c	4	1608		2.6	1.3								78	33			5.6	8.3				0.508	0.2								0.0009	0.0012	0.0133	0.0012	0.000166		2.1e-06							0.3		0.007																			9	9							
3596710346066	Choco Crisp	https://static.openfoodfacts.org/images/products/359/671/034/6066/front.10.400.jpg	0	c	4	1636		4.5	1.5								78	34			5	7				0.25	0.0984251968503937							0.068	0.00094	0.00119	0.0136	0.00119	0.00017		2.12e-06		0.0051							0.0079																			8	8							
3596710347476	Riz Soufflé Cacao sans Gluten		0	d		1586		1.5	0.5								85	21				5				1.5	0.590551181102362																																										14	14							
3596710354207	Crousty Cao BIO	https://static.openfoodfacts.org/images/products/359/671/035/4207/front.8.400.jpg	1	c	4	1741		8.8	3.1								70	24.3			8.6	9.2				0.19	0.0748031496062992																																										8	8							
3596710354283	Crousty premium caramel		5	d	4	1900		14.6	4.5								70	25.3			4.2	8				0.72	0.283464566929134																																										13	13							
3596710354290	Crousty Premium Noix - Amandes, Noisettes, Noix du Brésil, Noix de Pécan	https://static.openfoodfacts.org/images/products/359/671/035/4290/front.11.400.jpg	1	d	4	2041		25.3	8.9								51.4	15.3			7.2	10.2				0.5842	0.23																																										14	14							
3596710354306	Crousty Premium 3 Chocolats	https://static.openfoodfacts.org/images/products/359/671/035/4306/front.10.400.jpg	3	c	4	1980		19	5								64	20.7			4.5	9				0.35	0.137795275590551																																										10	10							
3596710354566	Muesli 7 Fruits		1	b	4	1594		8.2	3.9								64.3	16			8.3	8.4				0.1	0.0393700787401575																																										0	0							
3596710354573	Muesli 7 fruits croustillant	https://static.openfoodfacts.org/images/products/359/671/035/4573/front.5.400.jpg	1	c	4	1845		15.3	4.2								64.8	26.2			6.9	7.1				0.03	0.0118110236220472																																										9	9							
3596710356959	Flocons d'avoine	https://static.openfoodfacts.org/images/products/359/671/035/6959/front.20.400.jpg	0	a	3	1527		6.6	0.9								58.7	1.4			4.2	12.5				0.01	0.00393700787401575																																										-5	-5							
3596710356966	Flocons 5 céréales		0	a	3	1402			0.5									1.8			14.4	9				0.01	0.00393700787401575																																										-6	-6							
3596710362189	Crousty premium fruits rouges	https://static.openfoodfacts.org/images/products/359/671/036/2189/front.9.400.jpg	0	d	4	1964		20.9	8								56.7	17			8	9.6				0.6096	0.24																																										12	12							
3596710371112	Muesli aux fruits	https://static.openfoodfacts.org/images/products/359/671/037/1112/front.3.400.jpg	0	a	3	1472		5.1	2.2								61.7	17.4			9.1	9.5				0.18	0.0708661417322835																																										-1	-1							
3596710393152	Golden Crack au miel	https://static.openfoodfacts.org/images/products/359/671/039/3152/front.12.400.jpg	2	c	4	1605		2	0.2								81	24.8			5.4	6.5				0.55	0.216535433070866								0.0009	0.0012	0.0133	0.0012	0.000166		2.1e-06	4.15e-05	0.005					0.45		0.007																			6	6							
3596710408160	Jumblies au Chocolat au Lait		4	d	4	1770		12.7	5.5								67	27.4			6	7.1				0.48	0.188976377952756																																										13	13							
3596710408177	Boules de maïs au miel		0	d	4	1699		3.67	1								87	32.3			0.4	5				0.9	0.354330708661417																																										15	15							
3596710408184	Crousty Chocolat Noir et Noisettes	https://static.openfoodfacts.org/images/products/359/671/040/8184/front.9.400.jpg	3	d	4	1938		17.8	7.1								63	17			7.4	8.8				0.38	0.149606299212598																																										11	11							
